id,title,media_type,overview,release_date,vote_average,vote_count,streaming_providers,poster_url,genres,cast,crew
1416,Anatomi Grey,tv,Ikuti kehidupan pribadi dan profesional sekelompok dokter di Rumah Sakit Gray Sloan Memorial di Seattle.,2005-03-27,8.225,10539,Hotstar,https://image.tmdb.org/t/p/w500/7jEVqXC14bhfAzSPgr896dMdDv6.jpg,Drama,"[{""name"": ""Ellen Pompeo"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yPd4G2RcjXQPNWkKUPbWh5v1flC.jpg""}, {""name"": ""Chandra Wilson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/bsrrhxZgHlvQ8vkvtSOU2YNgd0g.jpg""}, {""name"": ""James Pickens Jr."", ""profile_url"": ""https://image.tmdb.org/t/p/w500/iddDcaysDQ6IVMUjJ97Bv3lTBCu.jpg""}, {""name"": ""Kevin McKidd"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/KtmEKOSehmQ35JfGjEjpqlypbP.jpg""}, {""name"": ""Caterina Scorsone"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eLexGfeg4SyY9anPyNoh8hzKATD.jpg""}]",[]
32726,Bob's Burgers,tv,,2011-01-09,7.824,992,Hotstar,https://image.tmdb.org/t/p/w500/yVz5foNr6nCfathj0igg8RLVGfn.jpg,"Animasi, Komedi","[{""name"": ""H. Jon Benjamin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yZgBHrH8D9Jjo15fuQKnWV3U2OC.jpg""}, {""name"": ""John Roberts"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/s2cF0TVUTPWUaGKfM2ADZQdkypc.jpg""}, {""name"": ""Kristen Schaal"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/s3LSHVTx8gxHP2twYsXEGa8JbLl.jpg""}, {""name"": ""Eugene Mirman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/rtEboZ6GqxV5hmYrlyhUTwU2v5J.jpg""}, {""name"": ""Dan Mintz"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/avD0UskvT79HJNOjaZBRTPu5uoP.jpg""}]",[]
4385,The Colbert Report,tv,,2005-10-17,6.862,276,,https://image.tmdb.org/t/p/w500/pn2CVXjOlR8kY5MgOTJjZ71IM0Q.jpg,"Berita, Komedi","[{""name"": ""Stephen Colbert"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/zQ6pvfqIqYiV4TB7lDoaJL52H93.jpg""}]",[]
2261,The Tonight Show Starring Johnny Carson,tv,,1962-10-01,7.465,85,,https://image.tmdb.org/t/p/w500/uSvET5YUvHNDIeoCpErrbSmasFb.jpg,Bicara,"[{""name"": ""Johnny Carson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/sSltRe7S82Zw29lMRGLeEoL2PUu.jpg""}]",[]
236443,Getroud met Rugby: Die Sepie,tv,,2016-04-04,3.0,1,,https://image.tmdb.org/t/p/w500/sBp8JBN38AanXyuX4yT3SDuoieY.jpg,Sabun,"[{""name"": ""Stephanie Baartman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/aNkuTleLhClc3joDxwh9Tc81SbA.jpg""}, {""name"": ""Werner Coetser"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/568xoMd32SiyZcT8rkg50F4sqrB.jpg""}, {""name"": ""Rina Nienaber"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qqJFEDwkfJFUS03RmsjU41Z6Bjx.jpg""}, {""name"": ""Johan Scholtz"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/hJB0NMMcUQkhPaAIDaMFfai6EkO.jpg""}, {""name"": ""Altus Theart"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xEPTwP2CJFBldfhUkGWd5M103qa.jpg""}]",[]
61818,Late Night with Seth Meyers,tv,,2014-02-25,5.333,108,,https://image.tmdb.org/t/p/w500/rw0QaegwgKbRoB2CZe2lfewltT9.jpg,"Bicara, Komedi","[{""name"": ""Seth Meyers"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/kGCRHUbJBwGlJky5jeHzAXCp1O2.jpg""}]",[]
331,America's Next Top Model,tv,,2003-05-20,5.256,133,,https://image.tmdb.org/t/p/w500/47EIfjYrT80AOfpAIkvSxdpwGOv.jpg,Realitas,"[{""name"": ""Tyra Banks"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3ONPoETfLc04hkMztk9Z8seY4D9.jpg""}, {""name"": ""Drew Elliott"", ""profile_url"": null}, {""name"": ""Law Roach"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/31bycCJ4yamJyKZYHzkPAYxxOpx.jpg""}, {""name"": ""Ashley Graham"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/srCfLgrHWVEOH2MDoJbMTusuwfn.jpg""}]","[{""job"": ""Producer"", ""name"": ""Anthony Dominici"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Ken Mok"", ""profile_url"": null}]"
224,Match of the Day,tv,,1964-08-22,7.511,47,,https://image.tmdb.org/t/p/w500/paRFRd11WlFOxVbGnzjjCBym7FW.jpg,"Bicara, Berita",[],[]
41149,Die Rosenheim-Cops,tv,,2002-01-09,6.5,24,,https://image.tmdb.org/t/p/w500/kAhi0xY6gIEMvHtmChC44pBwOWG.jpg,"Kejahatan, Komedi","[{""name"": ""Max Müller"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9qnL4oIQ4zpXbc7q3Xd2yI1YXLc.jpg""}, {""name"": ""Marisa Burger"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/5hmspoOm9WpA34FWTCBVQXOih46.jpg""}, {""name"": ""Igor Jeftic"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/o1Vuax0KhACBv48sSlPdlNaB5cF.jpg""}, {""name"": ""Karin Thaler"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/fOObh9ZzIVDBgOPrqqjoBeOWFDO.jpg""}, {""name"": ""Alexander Duda"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/sZW4tprl6D6VuRf1HhCxw6r91PO.jpg""}]",[]
68073,The Loud House,tv,,2016-05-02,7.833,540,Netflix,https://image.tmdb.org/t/p/w500/v0xMCeZIkgBUQtiije0IDc8ReHr.jpg,"Animasi, Komedi, Keluarga, Anak-anak, Misteri","[{""name"": ""Cristina Pucelli"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/zLBjAlqB5jAtqLv668jrBYIrUtN.jpg""}, {""name"": ""Grey DeLisle"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/vrUHaXe1pG56yZkgH7Hs3LGRLTT.jpg""}, {""name"": ""Liliana Mumy"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/rjwfUdZYb1P7y2DR8pekZ5tusHZ.jpg""}, {""name"": ""Nika Futterman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6zfuSfLGtLXtFxXBUftMQbgfH6q.jpg""}, {""name"": ""Jessica DiCicco"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/1Cp0PFtup0mlsecGyfImzd4LDiL.jpg""}]",[]
46825,Rooster Teeth Animated Adventures,tv,,2011-09-28,8.6,5,,https://image.tmdb.org/t/p/w500/xrcOsjmuBcmf1YhqyQ6qrGCcsvE.jpg,"Animasi, Komedi, Bicara","[{""name"": ""Burnie Burns"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wTmq1NuyxQpg61rzvwxpvESyGlF.jpg""}, {""name"": ""Gavin Free"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/h9z4jiHEUoqzHFoqf815bnHemhT.jpg""}, {""name"": ""Barbara Dunkelman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/zTh9JZXqZ9W7UoWoCUmGfaFbVT3.jpg""}, {""name"": ""Gustavo Sorola"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wpwzIzNRemTiRDl4sR0UPkoLaCY.jpg""}]","[{""job"": ""Director"", ""name"": ""Jordan Cwierz"", ""profile_url"": null}]"
8621,Late Night with Jimmy Fallon,tv,,2009-03-02,5.989,95,,https://image.tmdb.org/t/p/w500/l8WzbOr7vg3WDlB3hoy32wZDxwj.jpg,Bicara,"[{""name"": ""Jimmy Fallon"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/h9kYouEP6VrM8GkS2jl7jMDKbwu.jpg""}]",[]
2691,Two and a Half Men,tv,,2003-09-22,7.451,3417,Amazon Prime Video,https://image.tmdb.org/t/p/w500/xgfjxyV3g1S68opzuvG6G87muDp.jpg,Komedi,"[{""name"": ""Ashton Kutcher"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/4QrIyEezQ9sF8YO7tvQ739GjHVy.jpg""}, {""name"": ""Jon Cryer"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7PB7dDNHP9l5LlCCw6GP8GjaCAE.jpg""}, {""name"": ""Conchata Ferrell"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/1CuSudlDbvrhFSpXPckzlMfzLiJ.jpg""}]",[]
4606,Garfield and Friends,tv,,1988-09-17,7.272,362,,https://image.tmdb.org/t/p/w500/3HyTfZ9sSCoZPYrYHMffhRVm3Af.jpg,"Animasi, Komedi, Anak-anak","[{""name"": ""Lorenzo Music"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/vET9hPVb5hNLtH0V4d2VoQIlIqn.jpg""}, {""name"": ""Gregg Berger"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/bMlJUmhblX50gQrnA8XWG7UuaLk.jpg""}, {""name"": ""Thom Huge"", ""profile_url"": null}, {""name"": ""Howard Morris"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/nb50cjIZX1tBzXlXGWuzihKXgPB.jpg""}, {""name"": ""Frank Welker"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xXODQ5AX6pG4my8ieeEIuiAREXs.jpg""}]","[{""job"": ""Producer"", ""name"": ""Jim Davis"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2dHaFpMuW4ofP57uLqYyiBQy9r3.jpg""}, {""job"": ""Producer"", ""name"": ""Phil Roman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/irUtPMujYScvYCfeVXHMAJ3iX8T.jpg""}, {""job"": ""Producer"", ""name"": ""Bill Melendez"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/se2qF1kdaKTwDa69xjzA3j2gKaG.jpg""}, {""job"": ""Producer"", ""name"": ""Lee Mendelson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/4hqliDGi8BU8k468k2GKyDiaiSF.jpg""}]"
68921,WWE 205 Live,tv,,2016-11-29,5.838,34,,https://image.tmdb.org/t/p/w500/f6NlvoEJH8KxQI58ecTBkcsbQVF.jpg,"Aksi & Petualangan, Drama","[{""name"": ""Greg Hamilton"", ""profile_url"": null}]",[]
10536,The Mike Douglas Show,tv,,1961-12-11,5.375,8,,https://image.tmdb.org/t/p/w500/qNk97cbF3dZyhkfIcJhjFDD64sM.jpg,"Komedi, Bicara","[{""name"": ""Mike Douglas"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xTs45aLyx4XXdkMDgdVHGp6V3iy.jpg""}]","[{""job"": ""Producer"", ""name"": ""Barry Sand"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Roger Ailes"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wNV96Alf02AiQ2ew1XUw7EN4w2q.jpg""}, {""job"": ""Writer"", ""name"": ""Jerry Juhl"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/w2CqQZ4NORuJ9aXs1qqMD4a5ShN.jpg""}, {""job"": ""Producer"", ""name"": ""Jack Reilly"", ""profile_url"": null}]"
5368,Lassie,tv,,1954-09-12,6.1,65,,https://image.tmdb.org/t/p/w500/vqbVr4fYRZb28ywczaidn29JJTA.jpg,"Aksi & Petualangan, Drama, Keluarga, Komedi","[{""name"": ""Hugh Reilly"", ""profile_url"": null}, {""name"": ""Josh Albee"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/toBbyR9kLKxb7aMNtneMeQAyytt.jpg""}, {""name"": ""Larry Pennell"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/bNTGFjUvhxPPrxlxWiccnvG8cbF.jpg""}, {""name"": ""Larry Wilcox"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/n0EcfbjAPhwIaBjoKVIo24IY22V.jpg""}]","[{""job"": ""Producer"", ""name"": ""Jack Wrather"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Rudolph E. Abel"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Robert Maxwell"", ""profile_url"": null}]"
1966,Horizon,tv,,1964-02-04,7.516,32,,https://image.tmdb.org/t/p/w500/uX8pic7asQBdnwMB9QjPvTsn1Dw.jpg,Dokumenter,[],[]
153485,サザエさん,tv,,1969-10-14,6.5,6,,https://image.tmdb.org/t/p/w500/sR3tqK13hhpohIfnpd2z3HkpnUb.jpg,"Animasi, Komedi, Keluarga","[{""name"": ""Midori Katō"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/z9EosEyw5lnYbO5cIz7IKNdaLQC.jpg""}, {""name"": ""Mina Tominaga"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/A1MTkgqfy8UYkQTOLhv3oxo7eYA.jpg""}, {""name"": ""Makoto Tsumura"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/81DYZwZ4M7Atf6w5Zk1e18QeIW8.jpg""}, {""name"": ""Takako Sasuga"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/fJbAfnz5QaU7MXaRS6V05MKmi3k.jpg""}, {""name"": ""Yorie Terauchi"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6NsNQPa5IF2OBaDiQnDn9qqk2uK.jpg""}]",[]
132791,パーマン,tv,,1983-04-04,8.75,4,,https://image.tmdb.org/t/p/w500/lCGbsqKiOvRICllC4AgZ67zjrSL.jpg,"Animasi, Aksi & Petualangan, Sci-fi & Fantasy, Komedi, Keluarga, Anak-anak","[{""name"": ""Katsue Miwa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/heLIGnQ05Stp5c8sDdd6dIMfnoZ.jpg""}, {""name"": ""Hiroshi Ôtake"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/zRYEb1k75S05xwyBZ2uSko1W4IY.jpg""}, {""name"": ""Eiko Masuyama"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/fH9CX5DVv4pyYW7w924hwshKCOC.jpg""}, {""name"": ""Kaneta Kimotsuki"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/mhD9BtpNFg3tDdd9QwTiRVClKf2.jpg""}, {""name"": ""Yoshito Yasuhara"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/bGSGmvLjs24LjGJqR2Eik1wRnIR.jpg""}]","[{""job"": ""Director"", ""name"": ""Hiroshi Sasagawa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/5i8CB0xkp49s8eJxgvG1lUgxaYt.jpg""}]"
1399,Game of Thrones,tv,"Tujuh keluarga bangsawan berjuang untuk menguasai tanah mitos Westeros. Gesekan antara rumah-rumah mengarah ke perang skala penuh. Semua sementara kejahatan yang sangat kuno terbangun di utara terjauh. Di tengah-tengah perang, perintah militer yang diabaikan, Night's Watch, adalah yang berdiri di antara alam manusia dan kengerian es di luarnya.",2011-04-17,8.457,25144,Max,https://image.tmdb.org/t/p/w500/1XS1oqL89opfnbLl8WnZY1O1uJx.jpg,"Sci-fi & Fantasy, Drama, Aksi & Petualangan","[{""name"": ""Peter Dinklage"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9CAd7wr8QZyIN0E7nm8v1B6WkGn.jpg""}, {""name"": ""Kit Harington"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/iCFQAQqb0SgvxEdVYhJtZLhM9kp.jpg""}, {""name"": ""Nikolaj Coster-Waldau"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6w2SgB20qzs2R5MQIAckINLhfoP.jpg""}, {""name"": ""Lena Headey"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/5SL4Y4alOYF9EahObfsb6GaDHg4.jpg""}, {""name"": ""Emilia Clarke"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wb8VfDPGpyqcFltnRcJR1Wj3h4Z.jpg""}]","[{""job"": ""Producer"", ""name"": ""Duncan Muggoch"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ukGjJ62Ejd4cFziald03G34Fsrp.jpg""}, {""job"": ""Producer"", ""name"": ""Lisa McAtackney"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Greg Spence"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Christopher Newman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ih2QUcObX8Xaq9GailAUSf5B1hg.jpg""}]"
2394,This Old House,tv,,1979-01-01,5.4,34,,https://image.tmdb.org/t/p/w500/ecAOX4esywAXLF5I4X2gaTmhmAG.jpg,"Dokumenter, Realitas",[],[]
3670,Cops,tv,,1989-03-11,6.668,176,,https://image.tmdb.org/t/p/w500/nUsdcwmoYP4DiZtJcAWkpxjRnay.jpg,Realitas,[],[]
4384,Frontline,tv,,1983-01-17,7.3,45,,https://image.tmdb.org/t/p/w500/5Va5SzbaJe5Wd64caWfzspSA92L.jpg,"Dokumenter, Berita","[{""name"": ""Will Lyman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ymifKdrtMFEZVYTvOmYoshPg7HR.jpg""}]",[]
1025,The Bullwinkle Show,tv,,1959-11-19,7.0,53,,https://image.tmdb.org/t/p/w500/cAMWBJyYynFWxJNrIvVnHlN2e9P.jpg,"Animasi, Anak-anak, Komedi, Keluarga","[{""name"": ""William Conrad"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3JgsIutm70SEfGqXTl0Gr3DQzAY.jpg""}, {""name"": ""June Foray"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6s5sWcOPGtVdbMFtZwkWadArj2I.jpg""}, {""name"": ""Bill Scott"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/51rKJ6TDIlaEPkor4Pfn8Ux7tga.jpg""}, {""name"": ""Paul Frees"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pACT0LYkEyff7PGt88iqr5u9T7u.jpg""}, {""name"": ""Dorothy Scott"", ""profile_url"": null}]",[]
4496,Meet the Press,tv,,1947-11-06,4.0,18,,https://image.tmdb.org/t/p/w500/lisjDmT2xTykSZxCNvd7E3gQ9AI.jpg,"Berita, Bicara","[{""name"": ""Kristen Welker"", ""profile_url"": null}, {""name"": ""Chuck Todd"", ""profile_url"": null}]",[]
17610,NCIS: Los Angeles,tv,,2009-09-22,7.5,1189,,https://image.tmdb.org/t/p/w500/TIIgcznwNfNr3KOZvxn26eKV99.jpg,"Aksi & Petualangan, Drama, Kejahatan, Misteri","[{""name"": ""Chris O'Donnell"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/KvWBFg1aMBdu4X2PihXYL8xcFD.jpg""}, {""name"": ""Daniela Ruah"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9JFaU3gJrHrIuzBnbhX3CZzP6gt.jpg""}, {""name"": ""Eric Christian Olsen"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/k5Qr7dkvO4HTi3XtnDiMXcxTkg4.jpg""}, {""name"": ""Medalion Rahimi"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/v282V5NixzGwGE9rEZKZ2XxhOoO.jpg""}, {""name"": ""Caleb Castille"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lgImkD7PKn2BVJl5MgyDhpLoGLv.jpg""}]",[]
3508,Anderson Cooper 360°,tv,,2003-09-08,5.1,8,,https://image.tmdb.org/t/p/w500/fi7KWbkJq3MirP32nsYOPQIc3oJ.jpg,"Berita, Bicara","[{""name"": ""Anderson Cooper"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/p2p0b6NSJb37DdCZSRtatva1Ob9.jpg""}]",[]
1431,CSI: Crime Scene Investigation,tv,,2000-10-06,7.64,1297,,https://image.tmdb.org/t/p/w500/i5hmoRjHNWady4AtAGICTUXknKH.jpg,"Kejahatan, Drama, Misteri","[{""name"": ""Ted Danson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2QUEYVhrKbOkRKeFEUnc5sJby6a.jpg""}, {""name"": ""George Eads"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/fBvMhnzAJTdqRVXlrOCL9sXJLbo.jpg""}, {""name"": ""Jorja Fox"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/hCRdbNzZjkhYyVoZPmhYF5OqpaX.jpg""}, {""name"": ""Eric Szmanda"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/tsPKC1I4mZx2cFmMozVL0E185Dm.jpg""}, {""name"": ""Robert David Hall"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/myVVloDAXZgmSXI0dxAPg8RN0JF.jpg""}]","[{""job"": ""Writer"", ""name"": ""Anthony E. Zuiker"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/fXCjUuwHvPhQTwYjckOjEdLdhVS.jpg""}]"
60572,ポケットモンスター,tv,,1997-04-01,7.929,1969,Netflix,https://image.tmdb.org/t/p/w500/uoBwsiZNyOFDBh9WdDhpxc2JERM.jpg,"Animasi, Aksi & Petualangan, Sci-fi & Fantasy","[{""name"": ""Rica Matsumoto"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ykm6ZpLcX5wblCNp7rOAoZpCh3L.jpg""}, {""name"": ""Ikue Otani"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/my8LBLQ4MsK4hRz1PAATIqtieaI.jpg""}, {""name"": ""Daiki Yamashita"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/rQNdJdZewk7VGP16ZNbpfJ9ZeMd.jpg""}, {""name"": ""Kenyu Horiuchi"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qIsrjSbtdhmmUdd3xvpDHNWRuJp.jpg""}]",[]
14686,Alles was zählt,tv,,2006-09-04,5.0,7,,https://image.tmdb.org/t/p/w500/2qup6w78HhDiSii7v8vYgfEsz6E.jpg,"Sabun, Drama","[{""name"": ""Silvan-Pierre Leirich"", ""profile_url"": null}, {""name"": ""Tatjana Clasing"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/r25Vjin4alureerHFfmNPYssbG4.jpg""}, {""name"": ""André Dietz"", ""profile_url"": null}, {""name"": ""Sam Eisenstein"", ""profile_url"": null}, {""name"": ""Igor Dolgatschew"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jp5h9zE4GBNbFwLAQRC7kwzuedT.jpg""}]",[]
1220,The Graham Norton Show,tv,,2007-02-22,7.2,265,,https://image.tmdb.org/t/p/w500/vrbqaBXB8AALynQzpWz6JdCPEJS.jpg,"Komedi, Bicara","[{""name"": ""Graham Norton"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/zndDiPrNXtbxGLVhFhSlpCkaHIH.jpg""}]",[]
61923,Star vs. the Forces of Evil,tv,,2015-01-18,8.35,1426,Hotstar,https://image.tmdb.org/t/p/w500/dKFL1AOdKNoazqZDg1zq2z69Lx1.jpg,"Aksi & Petualangan, Animasi, Komedi, Sci-fi & Fantasy, Keluarga","[{""name"": ""Eden Sher"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/880rB5Z89P7AhD6ThtOLOWgNM2H.jpg""}, {""name"": ""Adam McArthur"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/dX9wqqiD3HPJdJZLa8h1hFRZDBf.jpg""}, {""name"": ""Alan Tudyk"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jUuUbPuMGonFT5E2pcs4alfqaCN.jpg""}]",[]
1636,Top of the Pops,tv,,1964-01-01,6.6,42,,https://image.tmdb.org/t/p/w500/jjfTTjVYWyD6rGHVbnC44IrsJ7P.jpg,Realitas,"[{""name"": ""Richard Bacon"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/sm9ygsErWm00owyuRj2YZVnYZIT.jpg""}, {""name"": ""Fearne Cotton"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/vmmNALj0tR9ZzmV8FmykQ00QnxF.jpg""}, {""name"": ""Reggie Yates"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eO5SQzSRcdfz0bdF8CtVyMnxhrg.jpg""}, {""name"": ""Edith Bowman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/iccnca4C9YqWM8zUWQljIsf07qV.jpg""}, {""name"": ""Rufus Hound"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qQ12GMxUellg1lQEQOtMi0qyW3T.jpg""}]","[{""job"": ""Producer"", ""name"": ""Stanley Appel"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Johnnie Stewart"", ""profile_url"": null}]"
1622,Supernatural,tv,"Dua bersaudara mencari ayah mereka yang hilang, pria yang melatih mereka untuk menjadi prajurit melawan kejahatan supernatural",2005-09-13,8.297,7861,"Amazon Prime Video, Max",https://image.tmdb.org/t/p/w500/KoYWXbnYuS3b0GyQPkbuexlVK9.jpg,"Drama, Misteri, Sci-fi & Fantasy","[{""name"": ""Jared Padalecki"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/hQaqkzNEHoAk9YtWlim6dEdIdbj.jpg""}, {""name"": ""Jensen Ackles"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/vFegIjLLQGwPn6af4SE9LAbnGNE.jpg""}, {""name"": ""Misha Collins"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/szigprnenokR4yOpELIB2rj1Er2.jpg""}]",[]
79744,The Rookie,tv,,2018-10-16,8.523,2500,,https://image.tmdb.org/t/p/w500/bL1mwXDnH5fCxqc4S2n40hoVyoe.jpg,"Kejahatan, Drama, Komedi","[{""name"": ""Nathan Fillion"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/aW6vCxkUZtwb6iH2Wf88Uq0XNVv.jpg""}, {""name"": ""Melissa O'Neil"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jDR0MFSeoFeqLZ4YkbN8kZj75Fu.jpg""}, {""name"": ""Alyssa Diaz"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ihLNjM4E1Fjx5h4l8EL6r3iDRTa.jpg""}, {""name"": ""Eric Winter"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/5fnokeM7Bi562ubR6wZnmyNTzqg.jpg""}, {""name"": ""Mekia Cox"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/r8RrebMle9U3Xiwl2hiD6pFdfSl.jpg""}]",[]
62181,Miles from Tomorrowland,tv,,2015-02-06,7.125,24,Hotstar,https://image.tmdb.org/t/p/w500/qrFeGDHg7XStVlRIxBDOTGSEZav.jpg,"Keluarga, Animasi, Aksi & Petualangan, Sci-fi & Fantasy","[{""name"": ""Fiona Bishop"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/T9RQVFdJv6UbJO69EctIZJOR6o.jpg""}, {""name"": ""Dee Bradley Baker"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9oFnToDZWp0I484s7Ua1EzNQQ2m.jpg""}, {""name"": ""Diedrich Bader"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/z7CctykPTuXDfAs7pkAA7vW4b3T.jpg""}, {""name"": ""Danny Jacobs"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ox74aIErTCaBeBlamzZiPdkjVuX.jpg""}, {""name"": ""Ivy Bishop"", ""profile_url"": null}]","[{""job"": ""Director"", ""name"": ""Paul Demeyer"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/95G8nSn4OxNviqX9DmgdggQJ7vi.jpg""}]"
